global_trial_id,study,source_run,source_row,word,word_author,word_set,status,reality,category,condition,frame_id,frame_name,speech_act,person,model,model_family,model_tier,prev_pass1_code,prev_adjudicated_code,prev_in_master_600,v4_code,feat_n_words,feat_n_chars,feat_has_fiction_flag,feat_has_non_recog,feat_has_offer,feat_has_honesty,feat_has_substitute,feat_has_speculation,feat_has_desc_signal,feat_has_naturalist_demo,feat_bullets,feat_headers,feat_blockquote,feat_bracketed_placeholder
qq_v1_prerun::01259::6a911ec7ac37,Question Question,qq_v1_prerun,1259,krugnathar,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,DEFLECT,116,611,1,1,1,0,0,0,0,0,3,0,0,0
qq_v1_prerun::01260::971338861e46,Question Question,qq_v1_prerun,1260,krugnathar,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,DEFLECT,114,579,1,1,1,1,0,0,0,0,2,0,0,0
qq_v1_prerun::01261::aa0140b76445,Question Question,qq_v1_prerun,1261,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DESCRIBE,126,739,0,1,0,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01262::d9457f66d591,Question Question,qq_v1_prerun,1262,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,145,795,0,1,1,0,0,0,0,0,7,1,0,0
qq_v1_prerun::01263::09c711a3cab5,Question Question,qq_v1_prerun,1263,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,116,697,0,1,1,0,0,0,0,0,7,1,0,0
qq_v1_prerun::01264::d07283fb0456,Question Question,qq_v1_prerun,1264,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,141,832,0,1,1,0,0,1,0,0,7,1,0,0
qq_v1_prerun::01265::aa09948049cc,Question Question,qq_v1_prerun,1265,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,132,808,0,1,1,0,0,0,1,0,7,1,0,0
qq_v1_prerun::01266::85fc0cb584cf,Question Question,qq_v1_prerun,1266,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,110,649,0,1,1,0,0,0,0,0,6,1,0,0
qq_v1_prerun::01267::81b1c734b4ba,Question Question,qq_v1_prerun,1267,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,125,687,0,1,1,1,0,1,0,0,5,0,0,0
qq_v1_prerun::01268::d0219699fb80,Question Question,qq_v1_prerun,1268,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,104,608,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01269::f3d202282af8,Question Question,qq_v1_prerun,1269,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,118,680,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01270::1fc80b5cd149,Question Question,qq_v1_prerun,1270,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,104,618,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01271::39f45c3593f9,Question Question,qq_v1_prerun,1271,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,110,567,0,0,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01272::f4e3b5071ea8,Question Question,qq_v1_prerun,1272,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,DEFLECT,DEFLECT,1,DEFLECT,126,683,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01273::b6aecfb711ba,Question Question,qq_v1_prerun,1273,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,144,800,0,1,1,1,0,1,0,0,6,0,0,0
qq_v1_prerun::01274::57de923e8c63,Question Question,qq_v1_prerun,1274,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,139,750,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01275::3f661d669840,Question Question,qq_v1_prerun,1275,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,132,704,0,1,1,0,0,0,0,0,3,0,0,0
qq_v1_prerun::01276::c9e6c28492f0,Question Question,qq_v1_prerun,1276,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,158,869,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01277::ef19e4fea05a,Question Question,qq_v1_prerun,1277,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,122,644,0,1,1,1,0,1,1,0,3,0,0,0
qq_v1_prerun::01278::c94f99e15e34,Question Question,qq_v1_prerun,1278,tipalua,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,130,678,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01279::b65cebc91f75,Question Question,qq_v1_prerun,1279,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,102,589,0,1,1,0,0,1,0,0,6,0,0,0
qq_v1_prerun::01280::d0e7239996e8,Question Question,qq_v1_prerun,1280,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,111,606,0,1,1,0,0,1,0,0,8,0,0,0
qq_v1_prerun::01281::b46b658c362c,Question Question,qq_v1_prerun,1281,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,126,800,0,1,1,0,0,0,0,0,7,1,0,0
qq_v1_prerun::01282::45e95eb74fdc,Question Question,qq_v1_prerun,1282,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,109,594,0,1,1,0,0,1,1,0,7,0,0,0
qq_v1_prerun::01283::8d388dd2516a,Question Question,qq_v1_prerun,1283,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,98,503,0,1,1,0,0,0,1,0,6,0,0,0
qq_v1_prerun::01284::1d6ed5df0666,Question Question,qq_v1_prerun,1284,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,99,581,0,1,1,0,0,0,0,0,6,0,0,0
qq_v1_prerun::01285::9f325327f2e6,Question Question,qq_v1_prerun,1285,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,81,454,0,1,1,0,0,0,0,0,2,0,0,0
qq_v1_prerun::01286::9c7b642c9f9b,Question Question,qq_v1_prerun,1286,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,72,404,0,0,1,1,0,0,0,0,0,0,0,0
qq_v1_prerun::01287::ff577af8713f,Question Question,qq_v1_prerun,1287,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,83,469,0,0,1,1,0,1,0,0,2,0,0,0
qq_v1_prerun::01288::3c70dfbfcc24,Question Question,qq_v1_prerun,1288,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,73,418,0,0,1,1,0,0,0,0,0,0,0,0
qq_v1_prerun::01289::f7160e33f4e2,Question Question,qq_v1_prerun,1289,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,80,412,0,0,1,1,0,0,0,0,0,0,0,0
qq_v1_prerun::01290::74b8793b74e2,Question Question,qq_v1_prerun,1290,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,86,445,0,0,1,1,0,1,0,0,0,0,0,0
qq_v1_prerun::01291::37bd89937cdd,Question Question,qq_v1_prerun,1291,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,102,505,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01292::b5cd71302857,Question Question,qq_v1_prerun,1292,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,103,560,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01293::0bb5926ae5ca,Question Question,qq_v1_prerun,1293,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,96,505,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01294::3a46bd70ae25,Question Question,qq_v1_prerun,1294,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,106,567,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01295::c5f17411a443,Question Question,qq_v1_prerun,1295,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,110,575,0,1,1,0,0,0,0,0,3,0,0,0
qq_v1_prerun::01296::9803fc396c72,Question Question,qq_v1_prerun,1296,tipalua,claude,,real,real,animal,real_animal,F2,question,question,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,131,734,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01297::087e83505d83,Question Question,qq_v1_prerun,1297,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,123,701,0,1,1,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01298::97c5a48b9ac5,Question Question,qq_v1_prerun,1298,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,148,865,0,1,0,0,0,1,0,0,7,0,0,0
qq_v1_prerun::01299::7096b11fe9dc,Question Question,qq_v1_prerun,1299,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DESCRIBE,157,921,0,1,0,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01300::5912515f8928,Question Question,qq_v1_prerun,1300,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,118,648,0,1,1,0,0,1,0,0,7,0,0,0
qq_v1_prerun::01301::9e65dffbf536,Question Question,qq_v1_prerun,1301,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,130,762,0,1,1,0,0,0,0,0,7,1,0,0
qq_v1_prerun::01302::60eddcf801c1,Question Question,qq_v1_prerun,1302,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,148,813,0,1,1,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01303::7b55eaeaf0e4,Question Question,qq_v1_prerun,1303,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,102,588,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01304::590184b60071,Question Question,qq_v1_prerun,1304,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,104,585,0,0,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01305::b386ffa09dc5,Question Question,qq_v1_prerun,1305,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-sonnet-4-6,Claude,mid,DEFLECT,DEFLECT,1,DEFLECT,106,581,0,0,1,1,0,0,0,0,2,0,0,0
qq_v1_prerun::01306::86a89f58c449,Question Question,qq_v1_prerun,1306,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,96,539,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01307::0a0e1e0ceaa7,Question Question,qq_v1_prerun,1307,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,99,551,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01308::2f0b7cc338e2,Question Question,qq_v1_prerun,1308,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,91,525,0,0,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01309::3c80edc35690,Question Question,qq_v1_prerun,1309,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,124,648,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01310::e5902fe0e65a,Question Question,qq_v1_prerun,1310,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,119,637,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01311::b07684da6abc,Question Question,qq_v1_prerun,1311,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,122,639,0,1,1,1,0,1,0,0,4,0,0,0
qq_v1_prerun::01312::613713eeeb26,Question Question,qq_v1_prerun,1312,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,129,668,0,1,1,1,0,0,0,0,4,0,0,0
qq_v1_prerun::01313::3592d69331f1,Question Question,qq_v1_prerun,1313,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,104,541,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01314::1b16650cccf8,Question Question,qq_v1_prerun,1314,tipalua,claude,,real,real,animal,real_animal,F3,statement,statement,2nd,claude-opus-4-7,Claude,large,,,,DEFLECT,130,684,0,1,1,1,0,1,0,0,4,0,0,0
qq_v1_prerun::01315::043d45ddf66e,Question Question,qq_v1_prerun,1315,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,130,777,0,1,1,0,0,1,0,0,7,0,0,0
qq_v1_prerun::01316::06d339cbfb01,Question Question,qq_v1_prerun,1316,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-haiku-4-5-20251001,Claude,small,DEFLECT,DEFLECT,1,DEFLECT,118,697,0,1,1,0,0,1,0,0,6,0,0,0
qq_v1_prerun::01317::fccdd30e08d4,Question Question,qq_v1_prerun,1317,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,118,702,0,1,1,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01318::675a5e682450,Question Question,qq_v1_prerun,1318,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,126,707,0,1,1,0,0,1,0,1,6,0,0,0
qq_v1_prerun::01319::3aed4d3233ae,Question Question,qq_v1_prerun,1319,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,130,770,0,1,1,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01320::3917342554c8,Question Question,qq_v1_prerun,1320,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,141,829,0,1,1,0,0,1,0,1,7,0,0,0
qq_v1_prerun::01321::2456b9d8f453,Question Question,qq_v1_prerun,1321,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,128,740,0,1,1,1,0,0,0,0,5,0,0,0
qq_v1_prerun::01322::d1818696a787,Question Question,qq_v1_prerun,1322,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,130,764,0,1,1,1,0,0,1,0,5,0,0,0
qq_v1_prerun::01323::d52422f2f2a6,Question Question,qq_v1_prerun,1323,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,119,715,0,0,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01324::6ca5e979e7e7,Question Question,qq_v1_prerun,1324,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,114,688,0,0,1,1,0,0,0,0,6,0,0,0
qq_v1_prerun::01325::2d654818fa08,Question Question,qq_v1_prerun,1325,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,137,771,0,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01326::5354f3067c9d,Question Question,qq_v1_prerun,1326,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,117,676,0,1,1,1,0,0,0,0,5,0,0,0
qq_v1_prerun::01327::727dc7c010e2,Question Question,qq_v1_prerun,1327,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-opus-4-7,Claude,large,,,,DEFLECT,113,593,0,1,1,0,0,1,1,0,3,0,0,0
qq_v1_prerun::01328::9e7f1cdf51c8,Question Question,qq_v1_prerun,1328,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-opus-4-7,Claude,large,,,,DEFLECT,101,517,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01329::cecdfc78d7f4,Question Question,qq_v1_prerun,1329,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-opus-4-7,Claude,large,,,,DEFLECT,97,500,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01330::c52dd5edb65d,Question Question,qq_v1_prerun,1330,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-opus-4-7,Claude,large,,,,DEFLECT,131,681,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01331::5a28f6dbd04a,Question Question,qq_v1_prerun,1331,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-opus-4-7,Claude,large,,,,DEFLECT,119,619,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01332::6f465fcea3e4,Question Question,qq_v1_prerun,1332,tipalua,claude,,real,real,animal,real_animal,F4,3rd_person,directive,3rd,claude-opus-4-7,Claude,large,,,,DEFLECT,100,516,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01333::5dbe203a18ee,Question Question,qq_v1_prerun,1333,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,127,639,1,1,1,0,0,1,0,0,7,0,0,0
qq_v1_prerun::01334::f726ca78a97f,Question Question,qq_v1_prerun,1334,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,115,628,0,1,1,0,1,1,0,0,3,0,0,0
qq_v1_prerun::01335::492ba10c089e,Question Question,qq_v1_prerun,1335,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,123,635,1,1,1,0,0,0,0,0,3,0,0,0
qq_v1_prerun::01336::f22f44d380da,Question Question,qq_v1_prerun,1336,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-haiku-4-5-20251001,Claude,small,,,,HYBRID,113,596,1,1,1,0,0,1,1,0,3,0,0,0
qq_v1_prerun::01337::a9b475fc1375,Question Question,qq_v1_prerun,1337,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,120,649,1,1,1,0,0,0,0,0,7,0,0,0
qq_v1_prerun::01338::80c38d991ed4,Question Question,qq_v1_prerun,1338,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,129,689,0,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01339::505fde3c1bfd,Question Question,qq_v1_prerun,1339,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,109,567,0,1,1,1,0,1,0,0,0,0,0,0
qq_v1_prerun::01340::c91d08fc7eed,Question Question,qq_v1_prerun,1340,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,97,513,0,1,1,1,0,1,0,0,0,0,0,0
qq_v1_prerun::01341::551c3661bcca,Question Question,qq_v1_prerun,1341,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,94,512,0,1,1,1,0,0,0,0,0,0,0,0
qq_v1_prerun::01342::beb51c4f97ff,Question Question,qq_v1_prerun,1342,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,89,471,0,1,1,1,0,1,0,0,0,0,0,0
qq_v1_prerun::01343::60123dca5486,Question Question,qq_v1_prerun,1343,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,103,568,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01344::27f52284df49,Question Question,qq_v1_prerun,1344,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-sonnet-4-6,Claude,mid,DEFLECT,DEFLECT,1,DEFLECT,88,479,0,1,1,1,0,1,0,0,0,0,0,0
qq_v1_prerun::01345::c151dbb62c0c,Question Question,qq_v1_prerun,1345,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,DEFLECT,DEFLECT,1,DEFLECT,114,595,1,1,1,1,0,1,0,0,4,0,0,0
qq_v1_prerun::01346::1a996071d6bb,Question Question,qq_v1_prerun,1346,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,HYBRID,134,714,1,1,0,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01347::53f47df5bdff,Question Question,qq_v1_prerun,1347,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,DEFLECT,145,715,1,1,1,0,0,1,0,0,3,0,0,0
qq_v1_prerun::01348::e52494e16ecc,Question Question,qq_v1_prerun,1348,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,DEFLECT,119,619,1,1,1,0,0,1,0,0,4,0,0,0
qq_v1_prerun::01349::60fb8fc4636a,Question Question,qq_v1_prerun,1349,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,DEFLECT,147,756,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01350::095489df7655,Question Question,qq_v1_prerun,1350,tipalua,claude,,real,real,animal,real_animal,F5,1st_person,statement,1st,claude-opus-4-7,Claude,large,,,,DEFLECT,109,545,1,1,1,1,0,0,0,0,3,0,0,0
qq_v1_prerun::01351::5814580f1197,Question Question,qq_v1_prerun,1351,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,105,678,0,1,1,0,0,0,0,0,6,1,0,0
qq_v1_prerun::01352::c0e32b9c675c,Question Question,qq_v1_prerun,1352,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,137,799,0,1,0,0,0,1,1,0,3,0,0,0
qq_v1_prerun::01353::58fca374f7bc,Question Question,qq_v1_prerun,1353,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,124,702,0,1,1,0,0,0,0,0,3,0,0,0
qq_v1_prerun::01354::1ab99304e23e,Question Question,qq_v1_prerun,1354,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,123,688,0,1,1,0,0,1,0,0,7,0,0,0
qq_v1_prerun::01355::d9fda6303069,Question Question,qq_v1_prerun,1355,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,123,706,0,1,1,0,0,1,0,0,7,0,0,0
qq_v1_prerun::01356::ce0590a9350f,Question Question,qq_v1_prerun,1356,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-haiku-4-5-20251001,Claude,small,,,,DEFLECT,141,899,0,1,1,0,0,0,0,0,7,1,0,0
qq_v1_prerun::01357::d068dffcf05d,Question Question,qq_v1_prerun,1357,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,95,567,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01358::b037117a6e7a,Question Question,qq_v1_prerun,1358,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,102,599,0,1,1,1,0,1,0,0,3,0,0,0
qq_v1_prerun::01359::50a27ea0234f,Question Question,qq_v1_prerun,1359,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,91,517,0,1,1,1,0,1,1,0,3,0,0,0
qq_v1_prerun::01360::bfa95062117d,Question Question,qq_v1_prerun,1360,vrishnokov,claude,,real,real,animal,real_animal,F1,directive,directive,2nd,claude-sonnet-4-6,Claude,mid,,,,DEFLECT,79,489,0,1,1,1,0,1,0,0,3,0,0,0
